Protein ID,Rank Score, Type
YGR090W,0.0013813847483,Fjord
YIL126W,0.00137532074737,Essential
YMR096W,0.00136882980867,Essential
YBR251W,0.00136598268817,Shore
YPL093W,0.00136144841051,Shore
YPL203W,0.00136092026917,Essential
YPL082C,0.00135949100121,Shore
YDL143W,0.00135827157304,Fjord
YJL081C,0.00135753766903,Shore
YJR068W,0.00135659220958,Shore
YJL164C,0.00135417628828,Essential
YGR253C,0.00135336879967,Essential
YJR065C,0.00132619519219,Fjord
YKL018W,0.00132462548863,Shore
YNL308C,0.00131775968765,Fjord
YER177W,0.00131061566558,Fjord
YKR059W,0.00130949356647,Fjord
YJL033W,0.00130907967876,Fjord
YGL137W,0.00130755753568,Essential
YJL109C,0.00130464267414,Fjord
YFR015C,0.00129953722337,Essential
YJL138C,0.00129832237223,Fjord
YMR290C,0.0012975850308,Shore
YFL002C,0.00129457181467,Shore
YLR258W,0.00129016581362,Essential
YFL017W-A,0.00128199188671,Shore
YDR099W,0.00127294684687,Fjord
YOR173W,0.00126388970657,Essential
YPL081W,0.00125952987631,Fjord
YJR076C,0.00125704229973,Essential
YLR270W,0.00125638713128,Essential
YDL145C,0.00125572383115,Essential
YNL209W,0.00125570774801,Fjord
YMR314W,0.00125061211334,Shore
YNL175C,0.00124911336425,Fjord
YOL077C,0.00124845626416,Fjord
YLR163C,0.00124051740839,Fjord
YJL026W,0.00123073552355,Fjord
YDR145W,0.0012298974528,Essential
YDL148C,0.00122736282651,Shore
YCL059C,0.00121564348346,Fjord
YEL036C,0.00121502896184,Essential
YFR001W,0.00120949396191,Shore
YGR074W,0.00120639102038,Shore
YPR016C,0.00120496570576,Shore
YBR198C,0.00119887252856,Shore
YHR166C,0.00119455617123,Essential
YBR254C,0.00119068186423,Fjord
YNL132W,0.00118351502204,Fjord
YER164W,0.00117146844031,Shore
YGL011C,0.00117096694538,Essential
YIL094C,0.00116827383001,Fjord
YHR066W,0.00116641635974,Fjord
YKR068C,0.00116254336695,Fjord
YHR024C,0.00116190418825,Essential
YLR347C,0.00116091531899,Fjord
YLR429W,0.00115761094332,Fjord
YNR052C,0.00115574772025,Bridge
YOR272W,0.0011533166641,Shore
YDR303C,0.00115261837839,Shore
YNL030W,0.00115259812467,Shore
YJR009C,0.00115252062584,Bridge
YKL029C,0.00115234390809,Fjord
YDL005C,0.00114779998057,Essential
YPR182W,0.00114761866341,Fjord
YLR275W,0.00114742645192,Shore
YAR042W,0.00114636707066,Fjord
YML007W,0.00114593468237,Fjord
YDL029W,0.00114063092041,Shore
YLR147C,0.00113955557495,Shore
YLR086W,0.00113828921046,Essential
YDL140C,0.00113394981362,Shore
YMR125W,0.00112642700135,Fjord
YPL050C,0.00112639527667,Essential
YGL207W,0.00112572943195,Essential
YER082C,0.00112344604717,Shore
YPR137W,0.00112173261643,Shore
YAL035W,0.0011174042961,Fjord
YDR388W,0.00111600172557,Fjord
YBL026W,0.00111494923193,Shore
YNL093W,0.00111141007663,Essential
YGL066W,0.00110847437787,Essential
YKL022C,0.00110749632434,Essential
YGL100W,0.00110636821797,Shore
YBR087W,0.00109804364596,Essential
YNL284C,0.00109793475706,Shore
YBR142W,0.00109660088142,Fjord
YFL038C,0.00109199663301,Fjord
YPL012W,0.00109187031532,Fjord
YFR031C,0.00109038418465,Essential
YOR089C,0.00108856674093,Essential
YGR231C,0.00108822941455,Essential
YCR002C,0.00108370398508,Essential
YDR378C,0.00107957296166,Shore
YHL034C,0.00107715572676,Fjord
YDR101C,0.00107448548654,Shore
YPR110C,0.00107438310847,Shore
YJL052W,0.00107388429004,Essential
YGR180C,0.00107220402375,Fjord
YGL173C,0.00107182891556,Fjord
YML010W,0.00107059699581,Fjord
YGL195W,0.00106949736385,Fjord
YOR039W,0.00106687859669,Fjord
YNL059C,0.00106583453049,Shore
YOR210W,0.00106052668304,Essential
YJL099W,0.00106049442537,Essential
YOL004W,0.00106047605673,Fjord
YDL019C,0.00105929224994,Fjord
YNL032W,0.00105835717998,Essential
YCR093W,0.00105662761727,Fjord
YMR309C,0.00105601990433,Fjord
YPR144C,0.00105240935706,Shore
YIL115C,0.00105018523534,Essential
YGR132C,0.00104822840398,Essential
YDR174W,0.0010477597654,Fjord
YPL190C,0.00104636413106,Fjord
YGR179C,0.00104491321906,Essential
YNR031C,0.00103364028628,Fjord
YDL060W,0.00102807581584,Fjord
YIL142W,0.00102723646691,Essential
YNL099C,0.00102675352521,Essential
YPL204W,0.00102273258892,Fjord
YLR438W,0.00102126417937,Fjord
YGR192C,0.00102126417937,Fjord
YNL186W,0.00102126417937,Fjord
YBR195C,0.00102126417937,Fjord
YPL140C,0.00102126417937,Fjord
YAL041W,0.00102126417937,Fjord
YBR125C,0.00102126417937,Fjord
YOL111C,0.00102126417937,Fjord
YGL227W,0.00101605581496,Essential
YDR324C,0.00101288409642,Shore
YOL021C,0.00101243126364,Bridge
YGL120C,0.00101188985542,Fjord
YMR089C,0.00101138638339,Essential
YER151C,0.00100989722105,Fjord
YIL021W,0.00100772872424,Fjord
YER017C,0.00100755138113,Essential
YPL131W,0.00100592409469,Shore
YPL013C,0.00100568046138,Shore
YPL178W,0.00100483898388,Fjord
YOR332W,0.00100296936489,Shore
YBR081C,0.000999942646548,Essential
YHR086W,0.000994824713092,Shore
YJL154C,0.000993482920732,Fjord
YDR429C,0.000993190314874,Fjord
YKL008C,0.000991457609953,Essential
YGR091W,0.000989628389635,Shore
YGL112C,0.00098931229863,Shore
YLR222C,0.000989223791294,Essential
YHL003C,0.000988652289075,Essential
YHR107C,0.000984141596236,Shore
YNL147W,0.000983542742211,Essential
YLL010C,0.000983161198388,Essential
YOR151C,0.000981977435724,Shore
YML069W,0.000981956300474,Shore
YOR136W,0.000976363119141,Fjord
YDL137W,0.000975583499855,Essential
YDL192W,0.000975583499855,Essential
YLR180W,0.000975211034094,Fjord
YJR005W,0.000974946382999,Essential
YKL196C,0.000974257396185,Fjord
YJL001W,0.000972687832418,Essential
YHR027C,0.000972477115176,Shore
YFR031C-A,0.000967398100807,Fjord
YBR160W,0.000967367056214,Essential
YGR245C,0.000960871656964,Shore
YPL210C,0.000960170149941,Essential
YIL070C,0.000952087504319,Shore
YHR172W,0.000952035254338,Essential
YJR090C,0.000951034070227,Fjord
YJR113C,0.000949640086142,Shore
YML100W,0.000946688382465,Essential
YGL106W,0.000944254368844,Fjord
YPR070W,0.000943321998011,Shore
YBL038W,0.000942442788277,Essential
YFL005W,0.000941864405909,Fjord
YPL126W,0.00094075646675,Shore
YPR181C,0.000940400565975,Fjord
YPL049C,0.000940107122662,Fjord
YLR019W,0.000939766660813,Essential
YPR080W,0.000939457149988,Fjord
YJL074C,0.000938361001511,Bridge
YGL061C,0.000938102545014,Essential
YDR472W,0.000937886323364,Essential
YNL207W,0.000937359091782,Fjord
YDL225W,0.000936493166283,Essential
YGR113W,0.000936317689269,Shore
YPL016W,0.000936169426351,Essential
YJL069C,0.000936153707146,Shore
YDR322W,0.000932647261597,Essential
YLR129W,0.000931868712618,Essential
YMR213W,0.000929739588947,Shore
YLR071C,0.000929463210603,Shore
YDL132W,0.000928987603482,Fjord
YFL018C,0.000928401352376,Bridge
YGR134W,0.000927218252663,Shore
YOR078W,0.000927011975887,Shore
YML105C,0.000925043480976,Shore
YBL072C,0.00092379495765,Fjord
YER050C,0.000923645580646,Essential
YMR261C,0.000921649958841,Essential
YJR135C,0.000921538326961,Essential
YLR117C,0.000919454734305,Shore
YLR314C,0.000918756012656,Essential
YPL195W,0.000918375791214,Essential
YLL036C,0.000918197207435,Shore
YHR099W,0.000917323591505,Shore
YIL061C,0.000917288979322,Essential
YOR157C,0.000910975240535,Essential
YOR217W,0.000909843981354,Fjord
YLL024C,0.000909777672286,Fjord
YJR145C,0.000909677045046,Fjord
YIL075C,0.00090945182014,Shore
YKR014C,0.000907900935223,Essential
YDR041W,0.000906528215543,Shore
YOL041C,0.000904282606372,Fjord
YLR357W,0.000899872611092,Shore
YBR107C,0.000899424291729,Essential
YLR115W,0.000898060586555,Essential
YBR109C,0.00089687034519,Fjord
YLR106C,0.000896045024075,Shore
YDR473C,0.000894893637832,Shore
YOR116C,0.000893206833926,Shore
YLR055C,0.000892747999919,Essential
YDR036C,0.000891099424171,Essential
YBL093C,0.000890659346102,Essential
YNR053C,0.000889540359739,Shore
YPR161C,0.00088947634637,Fjord
YGL151W,0.000887731206482,Shore
YDR449C,0.000886658765578,Shore
YNL137C,0.000886053596129,Essential
YNL126W,0.000885496838512,Essential
YER012W,0.000885420675449,Shore
YOR063W,0.000884327717458,Shore
YNL236W,0.000883574731317,Shore
YMR033W,0.000883180556689,Essential
YLR200W,0.000880545391713,Essential
YNL251C,0.00088035877123,Fjord
YFL039C,0.00087980756702,Fjord
YNL153C,0.000878746371055,Essential
YDR188W,0.00087789237047,Fjord
YMR240C,0.000877504151559,Shore
YDR347W,0.000876682578065,Essential
YHR030C,0.00087602529841,Fjord
YOL051W,0.000872721734983,Essential
YPR190C,0.000869655092618,Essential
YML049C,0.000869182619582,Shore
YDL150W,0.000868869344729,Shore
YOR224C,0.000868684471012,Essential
YHR062C,0.00086765818093,Shore
YPL002C,0.000866073857427,Essential
YGR020C,0.000865799147956,Essential
YLR150W,0.000865279369386,Fjord
YOR361C,0.000864451538264,Fjord
YMR231W,0.000862714341549,Essential
YNL113W,0.000862059210854,Essential
YOR290C,0.000859343630296,Shore
YLR277C,0.000857048457431,Essential
YOL086C,0.000856006834024,Fjord
YBL037W,0.00085455802235,Essential
YOR132W,0.000854367244018,Essential
YDR261W-B,0.000853941454094,Essential
YIL034C,0.000853500555102,Essential
YBR152W,0.000853444452855,Shore
YFR037C,0.000852999500897,Fjord
YLR074C,0.00085245651195,Shore
YPR034W,0.000852235495272,Shore
YPR010C,0.000852217134978,Fjord
YCL019W,0.000851937460336,Essential
YDR430C,0.000851404675546,Essential
YDR195W,0.000846931739603,Essential
YGL198W,0.000846423553961,Essential
YDR175C,0.000845817432776,Shore
YGR156W,0.000845193647214,Essential
YHR010W,0.000843624866664,Shore
YCL039W,0.000841734498875,Essential
YER022W,0.000841028729945,Essential
YLR440C,0.000840988972336,Shore
YFL024C,0.000840673572954,Essential
YOR207C,0.0008399816358,Shore
YOR069W,0.000839277118309,Essential
YMR093W,0.000836922985877,Shore
YDR337W,0.000836274377652,Essential
YBR135W,0.000833950010824,Essential
YPR178W,0.000833876599796,Shore
YLR438C-A,0.000833548259273,Essential
YOL148C,0.000832659863013,Essential
YDR489W,0.000831264412502,Essential
YHR039C-A,0.000829841257547,Shore
YGL200C,0.000828701622088,Shore
YOR229W,0.000826822012391,Essential
YGL161C,0.000826328533724,Essential
YBR289W,0.000824973365338,Shore
YOR230W,0.00082361861025,Essential
YIL093C,0.000822953502694,Shore
YDR365C,0.000822874966808,Fjord
YER146W,0.000822845231383,Essential
YNL005C,0.000822170275431,Essential
YDR201W,0.000821595258063,Essential
YKR026C,0.000821257810448,Essential
YOL120C,0.000820350912812,Fjord
YDR280W,0.000818907690851,Shore
YPR088C,0.000817493185186,Shore
YKL061W,0.000817134249864,Essential
YDL087C,0.000817087976065,Shore
YPR023C,0.000816505766957,Essential
YEL051W,0.000815998664474,Essential
YBR175W,0.000815617234377,Shore
YMR237W,0.000813807878946,Essential
YDL092W,0.000813260428851,Essential
YKL007W,0.000812429885134,Essential
YJL072C,0.000810615769853,Essential
YHR200W,0.00081003832243,Shore
YDR167W,0.00080937592152,Essential
YGL150C,0.000809206052873,Shore
YKR002W,0.000806118672393,Essential
YLR360W,0.000805995994473,Essential
YPL129W,0.000803962928792,Shore
YAL043C,0.000802713292857,Essential
YLR417W,0.000802232981869,Essential
YDR240C,0.000801923152389,Essential
YIL084C,0.000801875615676,Shore
YAL033W,0.000801704671579,Essential
YKL104C,0.000801601187279,Fjord
YCL055W,0.000800910615949,Essential
YBR057C,0.000800252692847,Essential
YIL144W,0.000799648742154,Essential
YPR036W,0.000797620455111,Shore
YGR261C,0.000797156608737,Essential
YMR061W,0.00079697734066,Shore
YJL140W,0.000796629730506,Essential
YBR253W,0.000795907325854,Shore
YBR055C,0.000794076361125,Essential
YOR158W,0.000792188033907,Shore
YDR012W,0.000792050748791,Fjord
YBR079C,0.000790463525352,Fjord
YML071C,0.000790382942736,Essential
YGL076C,0.000790162426365,Shore
YPR103W,0.000790070796572,Essential
YPR105C,0.000789771564658,Essential
YPL120W,0.00078785687738,Essential
YLR324W,0.000787383742398,Essential
YOL069W,0.000787126847333,Essential
YGR252W,0.000786937765769,Essential
YPL045W,0.000786777842167,Essential
YBR221C,0.000785054794603,Essential
YGR095C,0.000784659514307,Essential
YGL025C,0.000784617112054,Essential
YBR211C,0.000782918158677,Essential
YNL056W,0.000782496875489,Essential
YEL003W,0.000782461824191,Essential
YBR167C,0.000781940707747,Fjord
YNR003C,0.000780836759508,Shore
YKR037C,0.0007789520176,Essential
YEL053C,0.000778584216191,Essential
YGR165W,0.000777328823354,Essential
YNL221C,0.000776767197904,Essential
YBL058W,0.000776437524899,Essential
YGL070C,0.000775402171591,Essential
YLR028C,0.000774434010445,Essential
YNL317W,0.0007735884571,Essential
YKR008W,0.000772907928997,Essential
YDR480W,0.000772013756326,Essential
YIL071C,0.00077163041025,Essential
YKL052C,0.000771292347454,Essential
YKR001C,0.000770087475733,Fjord
YPL208W,0.000769543425665,Essential
YOR159C,0.000769264620313,Essential
YDR448W,0.000769082382594,Shore
YJR102C,0.000768800254732,Essential
YNL052W,0.000767856202118,Essential
YLR079W,0.000767317209441,Essential
YPL018W,0.00076661387773,Essential
YDR127W,0.000765923069514,Fjord
YIL068C,0.000765246698166,Essential
YOR261C,0.000765001475333,Shore
YCL008C,0.000764827976602,Essential
YKL059C,0.000764600966043,Essential
YIR010W,0.000762891450985,Essential
YJR093C,0.000762516228441,Essential
YLR409C,0.000762121045063,Essential
YPR041W,0.000761537889971,Fjord
YMR135C,0.0007608288698,Essential
YMR120C,0.000760072851963,Essential
YER157W,0.000759925079594,Essential
YOR141C,0.000759855713306,Essential
YBL045C,0.000759454439334,Essential
YMR242C,0.000759317142532,Shore
YML062C,0.000758038919207,Fjord
YDR279W,0.000756934564623,Essential
YOL034W,0.00075592473588,Essential
YDR477W,0.000755911729051,Essential
YJR006W,0.000754634198663,Essential
YDR427W,0.000754384575298,Shore
YHR171W,0.000753748636517,Essential
YDR318W,0.000752138642638,Essential
YLR408C,0.000751182839148,Essential
YLR291C,0.000750369792282,Essential
YKR083C,0.000749732431116,Essential
YGR005C,0.000749670195644,Essential
YAL032C,0.000747445100624,Essential
YGR047C,0.000746984604646,Essential
YJL176C,0.00074667177631,Shore
YCL011C,0.00074644655484,Essential
YNR007C,0.000744918760994,Essential
YPL086C,0.000744905010608,Essential
YNL282W,0.000742291456084,Fjord
YJL002C,0.000741149090737,Bridge
YDR166C,0.000740077236969,Essential
YPL213W,0.000739175590534,Shore
YOL117W,0.000738651497171,Essential
YKL155C,0.000738233365524,Shore
YOR341W,0.000737248063509,Essential
YLL008W,0.000736867670158,Essential
YLR384C,0.000736835829909,Essential
YIL112W,0.000736750370918,Essential
YNL002C,0.000736593008161,Essential
YLR449W,0.000736427979271,Essential
YBR102C,0.000733904251215,Essential
YPL233W,0.00073247330363,Essential
YLR002C,0.000731749729823,Shore
YFL008W,0.000730610929526,Essential
YHR012W,0.000730576631233,Essential
YJL124C,0.00072921541883,Essential
YNL051W,0.000728570672544,Essential
YBR123C,0.000728552134263,Essential
YDR405W,0.000728148917057,Shore
YEL005C,0.000727871473246,Essential
YNL041C,0.000725466657772,Essential
YDL216C,0.000725405895945,Essential
YAR007C,0.000724930909331,Shore
YFR004W,0.000724466917822,Shore
YOL135C,0.000724199732321,Essential
YLR166C,0.000724130792997,Essential
YPL254W,0.000723283575647,Essential
YJR022W,0.000723140355389,Shore
YPR046W,0.000721872973782,Shore
YLL045C,0.000720953021525,Shore
YDR054C,0.000719747724483,Essential
YOR181W,0.000719693920137,Essential
YMR128W,0.000718426440568,Shore
YMR099C,0.000716486752552,Essential
YCR052W,0.000716299930635,Shore
YDL147W,0.000714231682326,Shore
YGL111W,0.000713299330452,Shore
YGR195W,0.000711867246663,Essential
YGR285C,0.000711816008657,Fjord
YIL017C,0.000708660781744,Essential
YDL067C,0.000708255052956,Essential
YMR273C,0.00070822559535,Bridge
YDR238C,0.000706860664262,Essential
YLR298C,0.000706709281084,Shore
YCR009C,0.000706611564498,Essential
YGR274C,0.00070618750172,Essential
YGR104C,0.000704930559266,Essential
YDL102W,0.000703296135786,Essential
YMR236W,0.000701850905613,Essential
YNL288W,0.000701740599703,Essential
YLR119W,0.000701545623868,Essential
YKL172W,0.000700557920906,Shore
YLR447C,0.000700068089834,Shore
YGL079W,0.000699906193067,Essential
YGL223C,0.000697332532916,Essential
YMR022W,0.000696828476701,Essential
YNL151C,0.000696430094156,Essential
YOR244W,0.000696164933694,Essential
YDR080W,0.000695536812896,Essential
YEL019C,0.000695488299505,Essential
YHR069C,0.000695262279486,Shore
YLR153C,0.000693516435233,Fjord
YFR024C-A,0.000693092225181,Essential
YOR358W,0.000693000693001,Fjord
YGL237C,0.000693000693001,Fjord
YKL103C,0.000693000693001,Fjord
YOL082W,0.000693000693001,Fjord
YGL246C,0.000693000693001,Fjord
YDR289C,0.000693000693001,Fjord
YBL052C,0.000693000693001,Fjord
YPR031W,0.000693000693001,Fjord
YNL047C,0.000693000693001,Fjord
YIL105C,0.000693000693001,Fjord
YGR200C,0.000692746359367,Essential
YML012W,0.000692248832873,Shore
YDL111C,0.000691166193269,Shore
YDL105W,0.000690229284847,Essential
YJL208C,0.000690033859973,Essential
YMR024W,0.000689931992034,Essential
YNL072W,0.000688973942001,Essential
YPL243W,0.000688460545167,Essential
YGR083C,0.000687723139009,Essential
YER114C,0.000687481218314,Fjord
YGL098W,0.00068698569345,Shore
YDR301W,0.000685407356173,Essential
YAL034W-A,0.000683607467814,Essential
YAL001C,0.000683057271229,Essential
YPL259C,0.000681233888995,Fjord
YLR196W,0.000681154496674,Fjord
YDL097C,0.000680874542088,Shore
YLR033W,0.000680864382938,Essential
YDL089W,0.000679748030511,Essential
YOR001W,0.000679696219589,Essential
YGR186W,0.000676890885197,Essential
YKL122C,0.000676848543659,Essential
YER008C,0.000676769706391,Essential
YJL115W,0.000676726201013,Fjord
YDR362C,0.00067665623494,Essential
YGR158C,0.000676028219791,Essential
YGL233W,0.000675906479491,Essential
YGL129C,0.000675094701072,Essential
YLR398C,0.00067491266896,Shore
YER126C,0.000674225261805,Essential
YDL030W,0.00067403893827,Shore
YMR288W,0.000673771355044,Essential
YKR079C,0.000672481466476,Essential
YGR056W,0.000672300821078,Essential
YDR361C,0.000672179923072,Essential
YER133W,0.000672003319037,Shore
YDR392W,0.000671709335169,Essential
YER110C,0.000671051288311,Fjord
YNL248C,0.000669982494307,Shore
YHR187W,0.00066905989117,Essential
YFR016C,0.000669003107722,Essential
YBR193C,0.000668563091884,Essential
YCR020C-A,0.000668299417879,Essential
YOR115C,0.000667752358707,Essential
YOR110W,0.000667480940428,Essential
YOR249C,0.0006671482692,Essential
YJL148W,0.000666511037098,Shore
YBL007C,0.000666215933684,Essential
YKR025W,0.000666166774471,Essential
YPL181W,0.000665283840551,Shore
YDR138W,0.000665020485864,Shore
YDL002C,0.00066394999746,Fjord
YDR404C,0.000662599691365,Essential
YNR010W,0.000662552497602,Essential
YKL012W,0.000659981308207,Essential
YNL136W,0.000657763332158,Shore
YDL209C,0.000657652853466,Essential
YML046W,0.000657560533124,Essential
YDR416W,0.000657555944315,Shore
YAR003W,0.000656165621629,Essential
YHR197W,0.000656137510341,Essential
YDL195W,0.000655675779924,Fjord
YPL007C,0.000655272972498,Essential
YDL116W,0.000655085664331,Shore
YML064C,0.000654982405478,Fjord
YKL139W,0.000653585370306,Fjord
YLR006C,0.000652673393196,Essential
YLR396C,0.000652000176733,Essential
YHR088W,0.000651848902368,Essential
YDR359C,0.000651185309165,Shore
YGR002C,0.000649649408432,Essential
YJL063C,0.000649433137482,Shore
YDR334W,0.000649307960758,Essential
YGR013W,0.000648899289649,Essential
YML102W,0.000648356858752,Fjord
YPL198W,0.000647725856969,Shore
YCR035C,0.000647215271106,Shore
YOR308C,0.000646961438315,Shore
YNL330C,0.00064603503021,Essential
YCR033W,0.000645625458514,Essential
YLR315W,0.000644379747139,Essential
YOL005C,0.000643401313879,Essential
YNL172W,0.000642645166828,Shore
YPR108W,0.00064233018185,Shore
YDR179C,0.000642105927878,Essential
YIL097W,0.000642038187249,Essential
YLR148W,0.000640932364389,Essential
YFR013W,0.000640521574659,Shore
YOR174W,0.000638942842332,Essential
YFR002W,0.000638259231016,Essential
YER117W,0.000637278730265,Essential
YMR091C,0.000635678379547,Essential
YCR071C,0.000635661311693,Essential
YDR176W,0.000635582380082,Essential
YNL232W,0.0006351114327,Shore
YLR170C,0.00063479827716,Shore
YPL085W,0.000634778244884,Shore
YJL203W,0.000634664599301,Shore
YPL211W,0.000634063411832,Essential
YMR263W,0.000633500205971,Essential
YLR154C,0.000633093572378,Essential
YHR169W,0.000632807045414,Fjord
YPR051W,0.000632118444933,Essential
YAL038W,0.00063198766195,Fjord
YPL217C,0.000631955404441,Shore
YEL037C,0.000631758589424,Shore
YNR054C,0.000631420415508,Shore
YDR288W,0.00063036045177,Essential
YDR186C,0.000630332209152,Fjord
YPR168W,0.000629809974296,Essential
YDR407C,0.000629443245122,Essential
YDR320C-A,0.000628779939553,Essential
YIL103W,0.000628547858006,Essential
YDR237W,0.000628545652595,Essential
YBL035C,0.000628045236437,Bridge
YMR197C,0.000627879667772,Essential
YDR443C,0.000627791277814,Essential
YDL155W,0.000627316416347,Essential
YMR308C,0.000627268946299,Fjord
YGR275W,0.000624885634747,Shore
YJL034W,0.000624727398932,Bridge
YPR055W,0.000624425086356,Essential
YNR034W,0.000623355906447,Essential
YKL144C,0.000622635285859,Essential
YOL145C,0.000622629977233,Essential
YPR120C,0.00062241593777,Essential
YER018C,0.000621483928629,Essential
YPL101W,0.000621456373949,Essential
YJR043C,0.000621071744552,Essential
YOR075W,0.000620067618629,Essential
YFL013C,0.00061919147119,Essential
YHL030W,0.000618835429073,Essential
YAL007C,0.000618763301853,Essential
YER171W,0.000618518377812,Shore
YHL025W,0.000618432120443,Shore
YER021W,0.000617349245157,Essential
YBR103W,0.000615790082733,Essential
YJR007W,0.000615696697992,Shore
YPL001W,0.000614914659838,Essential
YAL002W,0.000614829767116,Essential
YKR029C,0.000614813250238,Essential
YGL127C,0.000614328431736,Essential
YPL151C,0.000614215826627,Essential
YCR073W-A,0.000614140003147,Essential
YOR340C,0.000613124031879,Essential
YDL031W,0.000612926478498,Shore
YGR206W,0.000612628478532,Essential
YIL109C,0.000612183803583,Fjord
YPR028W,0.000611870306093,Essential
YLR127C,0.000611621685689,Essential
YNL252C,0.000611379545677,Essential
YOR299W,0.000609637804088,Essential
YOL062C,0.000609083172031,Essential
YBL049W,0.000608174093328,Essential
YDR254W,0.000607820233717,Essential
YDR013W,0.000606656054739,Essential
YGL145W,0.0006064486,Essential
YGL005C,0.000605936190712,Essential
YAR014C,0.000604926740024,Fjord
YJL085W,0.000603545292421,Essential
YGL187C,0.000602890823928,Essential
YNL287W,0.000602811507116,Essential
YGL036W,0.000600703824002,Essential
YDR084C,0.000599967342802,Essential
YMR227C,0.000599775256857,Essential
YML065W,0.000599556429472,Shore
YDR357C,0.000599404009724,Essential
YDL115C,0.000598534130487,Essential
YDL077C,0.000598213546155,Essential
YBR257W,0.000597783483413,Essential
YHR089C,0.000596867431286,Fjord
YGR214W,0.000595582880182,Fjord
YDR308C,0.000593646839165,Essential
YLR321C,0.000593644511155,Essential
YPL118W,0.000593324925075,Essential
YJR112W,0.000593030549573,Essential
